SAMPLE NUMBER:   7
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
 -9.16   	-53.71   	 96.58   	-183.11		 75.16   	 -61.04		
-13.43   	-66.22   	 95.85   	-157.68		 74.91   	 -71.21		
-15.87   	-72.94   	 95.22   	-167.85		 74.63   	 -86.47		
-17.40   	-75.38   	 94.55   	-188.20		 74.28   	-122.07		
-18.92   	-76.29   	 93.79   	-208.54		 73.79   	-152.59		
-21.06   	-78.43   	 92.96   	-198.37		 73.18   	-198.37		
-23.19   	-81.18   	 92.17   	-183.11		 72.39   	-284.84		
-25.02   	-83.01   	 91.43   	-152.59		 71.25   	-401.83		
-25.94   	-83.01   	 90.82   	-142.42		 69.64   	-549.34		
-26.25   	-81.79   	 90.25   	-147.51		 67.45   	-773.14		
-25.63   	-80.57   	 89.66   	-157.68		 64.35   	-1093.59		
-24.72   	-80.57   	 89.03   	-167.85		 59.98   	-1113.93		
-23.80   	-81.79   	 88.36   	-167.85		 55.52   	-1037.64		
-23.50   	-82.09   	 87.69   	-167.85		 51.37   	-1327.56		
-23.19   	-79.35   	 87.02   	-371.31		 46.06   	-3580.86		
-18.31   	-68.97   	 85.53   	-193.29		 31.74   	-1520.85		
-13.12   	-65.61   	 84.76   	-198.37		 25.66   	-1210.58		
 -8.24   	-65.92   	 83.97   	-208.54		 20.81   	-895.22		
 -5.19   	-68.36   	 83.13   	-233.98		 17.23   	-549.34		
 -5.19   	-70.80   	 82.20   	-259.41		 15.04   	-300.10		
 -6.41   	-70.80   	 81.16   	-274.67		 13.84   	-193.29		
 -7.32   	-68.97   	 80.06   	-310.27		 13.06   	-162.77		
 -6.41   	-66.22   	 78.82   	-335.71		 12.41   	-193.29		
 -3.97   	-63.17   	 77.48   	-335.71		 11.64   	-274.67		
 -0.92   	-60.42   	 76.13   	-305.19		 10.54   	-361.14		
  1.83   	-56.46   	 74.91   	-239.06		  9.09   	-447.61		
  5.19   	-49.74   	 73.96   	-147.51		  7.30   	-483.21		
 11.29   	-37.84   	 73.37   	 -71.21		  5.37   	-483.21		
 20.45   	-20.45   	 73.08   	 -50.86		  3.44   	-412.00		
 32.04   	  1.83   	 72.88   	 -81.38		  1.79   	-264.50		
 44.25   	 26.55   	 72.55   	-132.25		  0.73   	 -30.52		
 54.63   	 50.96   	 72.02   	-172.94		  0.61(D)	 198.37		
 61.95   	 72.02   	 71.33   	-178.03		  1.40   	 300.10		
 67.44   	 90.33   	 70.62   	-157.68		  2.60   	 223.80		
 72.33   	106.51   	 69.99   	-137.33		  3.50   	  76.30		
 77.51   	120.54   	 69.44   	-111.90		  3.80   	 -50.86		
 83.62   	129.39   	 68.99   	 -96.64		  3.60   	-132.25		
 89.42   	128.48   	 68.61   	-101.73		  3.07   	-162.77		
 92.47   	114.75   	 68.20   	-101.73		  2.42   	-132.25		
 92.77   	 89.11   	 67.79   	-101.73		  1.89   	 -61.04		
 89.72   	 56.15   	 67.39   	 -91.56		  1.65   	  35.61		
 83.31   	 21.67   	 67.02   	 -91.56		  1.79   	 111.90		
 72.94   	-10.07   	 66.65   	 -86.47		  2.24   	 152.59		
 55.24   	-37.23   	 66.31   	 -76.30		  2.85   	 167.85		
 29.91   	-59.51   	 66.00   	 -71.21		  3.52   	 147.51		
  0.61   	-75.68   	 65.72   	 -66.12		  4.11   	  91.56		
-25.33   	-86.67   	 65.45   	 -66.12		  4.48   	  10.17		
-39.37   	-92.16   	 65.19   	 -71.21		  4.52   	 -40.69		
-40.59   	-93.69   	 64.90   	 -66.12		  4.35   	 -71.21		
-34.18   	-93.08   	 64.64   	 -71.21		  4.07   	 -45.78		
-28.99   	-93.38   	 64.35   	 -61.04		  3.89   	   0.00		
-30.21   	-96.44   	 64.11   	 -61.04		  3.89   	  50.86		
-36.62   	-100.71   	 63.87   	 -61.04		  4.09   	 122.07		
-37.84   	-97.96   	 63.62   	 -61.04		  4.58   	 188.20		
-15.26   	-73.55   	 63.38   	 -61.04		  5.33   	 223.80		
 52.49   	 -9.77   	 63.13   	 -66.12		  6.23   	 228.89		
164.49   	105.90   	 62.87   	 -76.30		  7.14   	 188.20		
264.89   	267.64   	 62.56   	 -66.12		  7.89   	 127.16		
252.69   	443.12   	 62.30   	 -55.95		  8.40   	  61.04		
 45.47   	588.99   	 62.08   	-111.90		  8.65   	 -55.95		
-763.24   	608.22   	 61.63   	 -55.95		  8.42   	-101.73		
-1022.64   	408.63   	 61.40   	 -61.04		  8.02   	-127.16		
-1007.39   	 76.29   	 61.16   	 -71.21		  7.51   	-111.90		
-763.55   	-305.79   	 60.87   	 -55.95		  7.06   	 -55.95		
-448.91   	-600.59   	 60.65   	 -55.95		  6.84   	  55.95		
-209.05   	-684.81(R)	 60.43   	 -61.04		  7.06(E)	 193.29		
-89.11   	-537.72   	 60.18   	 -61.04		  7.83   	 335.71		
-44.56   	-268.55   	 59.94   	 -61.04		  9.18   	 396.74		
-17.40   	-42.72   	 59.69   	 -55.95		 10.76   	 381.48		
 13.43   	 35.71   	 59.47   	 -50.86		 12.29   	 300.10		
 37.84   	-16.17   	 59.27   	 -61.04		 13.49   	 305.19		
 46.69   	-103.15   	 59.02   	 -61.04		 14.71   	 574.77		
 45.17   	-141.30   	 58.78   	 -45.78		 17.01   	 829.09		
 45.17   	-114.44   	 58.60   	 -61.04		 20.33   	1174.97		
 50.35   	-62.26   	 58.35   	 -76.30		 25.03   	1612.40		
 55.85   	-26.55   	 58.05   	 -81.38		 31.47   	1729.39		
 59.20   	-19.53   	 57.72   	 -61.04		 38.39   	1693.79		
 62.26   	-27.77   	 57.48   	 -50.86		 45.17   	1531.02		
 66.53   	-35.40   	 57.27   	 -55.95		 51.29   	1103.76		
 71.11   	-36.01   	 57.05   	 -66.12		 55.71   	 605.29		
 74.77   	-30.21   	 56.79   	 -81.38		 58.13   	 183.11		
 77.82   	-19.84   	 56.46   	 -96.64		 58.86   	-132.25		
 81.79   	 -7.93   	 56.07   	 -91.56		 58.33   	-345.88		
 87.28   	  2.75   	 55.71   	 -76.30		 56.95   	-376.40		
 94.60   	 11.60   	 55.40   	 -86.47		 55.44   	-264.50		
109.86   	 26.25   	 55.06   	 -30.52		 54.38   	 233.98		
117.49   	 33.26   	 54.93   	 -30.52		 55.32   	 437.43		
124.82   	 41.20   	 54.81   	 -25.43		 57.07   	 544.25		
132.14   	 49.74   	 54.71(D)	  15.26		 59.25   	 513.73		
140.69   	 60.42   	 54.77   	 147.51		 61.30   	 406.92		
151.06   	 73.55   	 55.36   	 406.92		 62.93   	 259.41		
162.66   	 88.50   	 56.99   	 818.92		 63.97   	 111.90		
174.87   	103.76   	 60.26   	1246.18		 64.41   	  25.43		
186.46   	118.41   	 65.25   	1449.64		 64.52   	  25.43		
196.23   	131.53   	 71.05   	1261.44		 64.62   	  81.38		
204.16   	145.26   	 76.09   	 783.31		 64.94   	 152.59		
209.96   	160.22   	 79.23   	 305.19		 65.55   	 223.80		
213.62   	175.78   	 80.45   	  71.21		 66.45   	 274.67		
215.15   	189.51   	 80.73   	 111.90		 67.55   	 305.19		
213.93   	198.67   	 81.18   	 295.01		 68.77   	 284.84		
209.96   	203.25   	 82.36   	 478.13		 69.91   	 244.15		
203.86   	205.08   	 84.27   	 569.68		 70.88   	 218.72		
195.31   	206.60   	 86.55   	 528.99		 71.76   	 203.46		
185.55   	207.52   	 88.67   	 391.66		 72.57   	 162.77		
175.17   	205.99   	 90.23   	 239.06		 73.22   	 147.51		
165.41   	201.72   	 91.19   	 132.25		 73.81   	 137.33		
156.56   	195.31   	 91.72   	 122.07		 74.36   	 116.99		
147.71   	188.29   	 92.21   	 183.11		 74.83   	  91.56		
137.94   	181.27   	 92.94   	 279.75		 75.20   	  61.04		
125.43   	174.56   	 94.06   	 625.63		 75.44   	  55.95		
 90.94   	155.33   	 96.56   	 249.24		 75.67(S)	  -5.09		
 70.19   	140.08   	 97.56   	 178.03		 75.65   	 -30.52		
 48.22   	119.63   	 98.27   	 147.51		 75.52   	 -40.69		
 27.16   	 93.38   	 98.86   	  76.30		 75.36   	 -45.78		
  8.24   	 63.17   	 99.17(S)	 -40.69		 75.18   	  -5.09		
 -7.93   	 31.74   	 99.00   	-152.59		 75.16   	  15.26		
-21.06   	  1.83   	 98.39   	-223.80		 75.22   	 -15.26		
-31.13   	-24.41   	 97.50   	-295.01		 75.16   	 -20.35		
-39.06   	-46.39   	 96.32   	-295.01		 75.08   	 -20.35		
-44.86   	-63.78   	 95.14   	-239.06		 74.99   	 -50.86		
-48.83   	-76.29   	 94.18   	-203.46		 74.79   	 -66.12		
-50.96   	-83.92   	 93.37   	-152.59		 74.53   	 -61.04		
-51.57   	-87.89   	 92.76   	-116.99		 74.28   	 -76.30		
-51.88   	-89.42   	 92.29   	-132.25		 73.98   	 -91.56		
-53.10   	-91.55   	 91.76   	-183.11		 73.61   	-116.99		
-56.15   	-95.83   	 91.03   	-218.72		 73.14   	-167.85		
-61.04   	-101.62   	 90.15   	-218.72		 72.47   	-249.24		
-65.61   	-107.73   	 89.28   	-198.37		 71.47   	-345.88		
-67.75   	-110.78   	 88.48   	-157.68		 70.09   	-493.39		
-66.53   	-109.86   	 87.85   	-132.25		 68.12   	-788.40		
-63.48   	-105.29   	 87.32   	-132.25		 64.96   	-961.34		
-61.04   	-99.49   	 86.80   	-137.33		 61.12   	-793.49		
-60.42   	-95.52   	 86.25   	-142.42		 57.94   	-783.31		
-61.95   	-94.60   	 85.68   	-162.77		 54.81   	-686.67		
-62.87   	-96.74   	 85.03   	-366.22		 52.06   	-2456.76		
-57.68   	-99.79   	 83.56   	-203.46		 42.24   	-1648.01		
-52.80   	-97.35   	 82.75   	-198.37		 35.65   	-1480.16		
-48.52   	-93.08   	 81.95   	-203.46		 29.73   	-1327.56		
-45.78   	-88.50   	 81.14   	-223.80		 24.41   	-1108.85		
-43.95   	-85.45   	 80.24   	-249.24		 19.98   	-768.05		
-41.81   	-83.62   	 79.25   	-274.67		 16.91   	-518.82		
-40.28   	-83.01   	 78.15   	-310.27		 14.83   	-350.97		
-39.37   	-82.70   	 76.91   	-325.53		 13.43   	-233.98		
-38.76   	-81.18   	 75.60   	-320.45		 12.49   	-178.03		
-36.62   	-76.90   	 74.32   	-264.50		 11.78   	-188.20		
-31.43   	-67.44   	 73.27   	-178.03		 11.03   	-254.32		
-22.58   	-52.49   	 72.55   	 -91.56		 10.01   	-350.97		
-11.60   	-32.35   	 72.19   	 -30.52		  8.61   	-437.43		
  0.61   	 -8.85   	 72.06   	 -30.52		  6.86   	-498.47		
 12.51   	 15.87   	 71.94   	 -81.38		  4.86   	-452.69		
 23.19   	 40.59   	 71.62   	-147.51		  3.05   	-320.45		
 31.43   	 64.39   	 71.03   	-172.94		  1.77   	-116.99		
 37.54   	 85.75   	 70.34   	-172.94		  1.30(D)	  61.04		
 42.72   	103.76   	 69.64   	-152.59		  1.55   	 162.77		
 47.30   	116.58   	 69.03   	-111.90		  2.20   	 111.90		
 51.27   	122.68   	 68.59   	 -86.47		  2.64   	  35.61		
 54.02   	119.63   	 68.24   	 -81.38		  2.79   	 -40.69		
 54.93   	106.51   	 67.91   	 -76.30		  2.62   	 -86.47		
 54.02   	 83.92   	 67.61   	 -86.47		  2.28   	-116.99		
 51.27   	 53.71   	 67.26   	 -91.56		  1.81   	 -96.64		
 45.78   	 19.23   	 66.90   	 -96.64		  1.42   	 -20.35		
 34.18   	-16.17   	 66.51   	 -86.47		  1.34   	  76.30		
 14.65   	-48.52   	 66.16   	 -66.12		  1.65   	 152.59		
-12.82   	-74.46   	 65.90   	 -50.86		  2.26   	 193.29		
-41.20   	-92.47   	 65.70   	 -45.78		  3.03   	 193.29		
-62.87   	-102.54   	 65.51   	 -50.86		  3.80   	 172.94		
-71.41   	-106.81   	 65.31   	 -55.95		  4.50   	 106.82		
-68.36   	-107.12   	 65.09   	 -66.12		  4.92   	  40.69		
-60.73   	-106.81   	 64.82   	 -71.21		  5.09   	 -15.26		
-56.76   	-107.12   	 64.54   	 -66.12		  5.03   	 -25.43		
-59.81   	-109.25   	 64.27   	 -66.12		  4.92   	  20.35		
-66.53   	-111.08   	 64.01   	 -55.95		  5.01   	  96.64		
-65.31   	-106.20   	 63.78   	 -61.04		  5.39   	 152.59		
-37.84   	-78.43   	 63.54   	 -55.95		  6.00   	 198.37		
 35.40   	-10.38   	 63.32   	 -55.95		  6.80   	 239.06		
148.62   	112.30   	 63.09   	 -61.04		  7.75   	 244.15		
240.78   	281.07   	 62.85   	 -55.95		  8.73   	 203.46		
210.88   	459.29   	 62.62   	 -96.64		  9.54   	 172.94		
-404.66   	654.60   	 62.24   	 -66.12		 10.23   	 -40.69		
-807.80   	583.19   	 61.97   	 -61.04		 10.07   	-106.82		
-1034.24   	364.07   	 61.73   	 -55.95		  9.64   	-147.51		
-989.99   	 23.19   	 61.51   	 -55.95		  9.05   	-147.51		
-735.47   	-350.04   	 61.28   	 -50.86		  8.46   	 -71.21		
-428.47   	-620.12   	 61.08   	 -55.95		  8.18(E)	  76.30		
-203.55   	-674.74(R)	 60.85   	 -55.95		  8.48   	 254.32		
-95.83   	-507.81   	 60.63   	 -50.86		  9.50   	 361.14		
-58.29   	-238.65   	 60.43   	 -61.04		 10.95   	 356.05		
-35.71   	-28.99   	 60.18   	 -61.04		 12.37   	 315.36		
 -9.77   	 31.74   	 59.94   	 -61.04		 13.63   	 244.15		
 10.99   	-27.47   	 59.69   	 -45.78		 14.61   	 274.67		
 18.92   	-108.03   	 59.51   	 -45.78		 15.71   	 574.77		
 19.23   	-134.28   	 59.33   	 -50.86		 18.01   	 956.25		
 21.97   	-101.32   	 59.12   	 -66.12		 21.83   	1480.16		
 28.99   	-52.49   	 58.86   	 -71.21		 27.75   	1795.52		
 35.40   	-26.86   	 58.58   	 -55.95		 34.93   	1765.00		
 38.45   	-28.38   	 58.35   	 -61.04		 41.99   	1698.87		
 39.67   	-38.45   	 58.11   	 -61.04		 48.79   	1505.59		
 41.50   	-40.28   	 57.86   	 -66.12		 54.81   	1073.24		
 45.17   	-31.43   	 57.60   	 -76.30		 59.10   	 564.60		
 50.05   	-18.01   	 57.29   	 -81.38		 61.36   	 147.51		
 57.07   	 -5.49   	 56.97   	 -91.56		 61.95   	-172.94		
 65.31   	  3.66   	 56.60   	 -86.47		 61.26   	-345.88		
 73.24   	 10.07   	 56.26   	-116.99		 59.88   	-534.08		
 85.45   	 22.89   	 55.79   	 -35.61		 57.74   	  61.04		
 91.55   	 30.21   	 55.65   	 -35.61		 57.99   	 300.10		
 99.49   	 37.84   	 55.50   	 -30.52		 59.19   	 473.04		
109.25   	 46.69   	 55.38   	 -10.17		 61.08   	 539.16		
119.93   	 57.98   	 55.34(D)	  55.95		 63.23   	 513.73		
130.92   	 72.02   	 55.56   	 233.98		 65.29   	 386.57		
141.91   	 87.89   	 56.50   	 549.34		 66.84   	 223.80		
153.50   	103.45   	 58.70   	 991.86		 67.73   	  86.47		
166.02   	117.49   	 62.67   	1398.77		 68.08   	   5.09		
179.44   	131.23   	 68.26   	1490.33		 68.10   	   5.09		
192.26   	145.26   	 74.22   	1149.54		 68.12   	  81.38		
203.86   	159.91   	 78.82   	 605.29		 68.44   	 167.85		
212.71   	175.17   	 81.24   	 167.85		 69.11   	 239.06		
218.51   	189.51   	 81.91   	  25.43		 70.07   	 269.58		
221.25   	202.03   	 82.01   	 152.59		 71.15   	 279.75		
220.64   	212.10   	 82.62   	 376.40		 72.27   	 289.93		
217.29   	219.73   	 84.13   	 544.25		 73.43   	 284.84		
210.88   	224.61   	 86.31   	 574.77		 74.57   	 239.06		
202.03   	226.44   	 88.61   	 498.47		 75.52   	 208.54		
192.87   	225.52   	 90.60   	 340.79		 76.36   	 198.37		
184.63   	222.17   	 91.96   	 218.72		 77.15   	 183.11		
177.92   	217.90   	 92.84   	 172.94		 77.88   	 152.59		
172.42   	213.01   	 93.53   	 203.46		 78.49   	 106.82		
166.63   	208.44   	 94.34   	 274.67		 78.92   	  76.30		
157.78   	203.25   	 95.44   	 691.76		 79.23   	 183.11		
127.87   	185.85   	 98.21   	 289.93		 79.96   	  81.38		
106.81   	173.03   	 99.37   	 223.80		 80.28   	  50.86		
 82.40   	156.56   	100.26   	 172.94		 80.49(S)	  -5.09		
 56.46   	135.19   	100.96   	 116.99		 80.47   	 -30.52		
 30.52   	107.73   	101.42   	  15.26		 80.35   	 -50.86		
  7.63   	 75.38   	101.48(S)	-111.90		 80.14   	 -45.78		
 -9.77   	 42.42   	101.04   	-228.89		 79.96   	 -45.78		
-21.06   	 12.82   	100.12   	-289.93		 79.78   	 -35.61		
-28.08   	-10.99   	 98.96   	-284.84		 79.63   	 -35.61		
-32.96   	-28.99   	 97.82   	-233.98		 79.49   	 -45.78		
-36.93   	-43.03   	 96.89   	-188.20		 79.31   	 -45.78		
-40.89   	-54.32   	 96.13   	-172.94		 79.12   	 -45.78		
-43.33   	-63.17   	 95.44   	-157.68		 78.94   	 -55.95		
-43.95   	-68.97   	 94.81   	-172.94		 78.72   	 -66.12		
-43.64   	-71.72   	 94.12   	-198.37		 78.45   	-101.73		
-43.95   	-73.24   	 93.33   	-208.54		 78.05   	-127.16		
-45.78   	-74.77   	 92.49   	-188.20		 77.54   	-188.20		
-48.22   	-77.21   	 91.74   	-178.03		 76.79   	-264.50		
-50.96   	-80.57   	 91.03   	-157.68		 75.73   	-361.14		
-52.80   	-83.31   	 90.40   	-137.33		 74.28   	-478.13		
-53.71   	-84.53   	 89.85   	-147.51		 72.37   	-707.02		
-54.63   	-83.92   	 89.26   	-162.77		 69.54   	-956.25		
-55.85   	-82.40   	 88.61   	-172.94		 65.72   	-808.75		
-55.85   	-80.26   	 87.91   	-178.03		 62.48   	-727.36		
-54.02   	-78.43   	 87.20   	-366.22		 59.57   	-1714.13		
-46.08   	-77.82   	 85.74   	-172.94		 52.72   	-1622.58		
-42.72   	-78.43   	 85.05   	-178.03		 46.23   	-1800.60		
-40.59   	-79.35   	 84.33   	-183.11		 39.02   	-1612.40		
-39.06   	-79.65   	 83.60   	-208.54		 32.57   	-1419.12		
-36.93   	-78.43   	 82.77   	-233.98		 26.90   	-1164.80		
-33.57   	-75.99   	 81.83   	-274.67		 22.24   	-798.57		
-30.52   	-73.55   	 80.73   	-305.19		 19.04   	-503.56		
-27.77   	-71.41   	 79.51   	-330.62		 17.03   	-310.27		
-25.63   	-68.36   	 78.19   	-335.71		 15.79   	-198.37		
-21.97   	-62.26   	 76.85   	-330.62		 14.99   	-167.85		
-14.95   	-51.57   	 75.52   	-279.75		 14.32   	-208.54		
 -3.97   	-34.79   	 74.40   	-203.46		 13.49   	-300.10		
  9.77   	-13.43   	 73.59   	-122.07		 12.29   	-401.83		
 24.11   	 10.68   	 73.10   	 -61.04		 10.68   	-457.78		
 36.32   	 35.10   	 72.86   	 -40.69		  8.85   	-457.78		
 44.86   	 58.29   	 72.70   	 -81.38		  7.02   	-412.00		
 50.96   	 79.65   	 72.37   	-132.25		  5.37   	-335.71		
 55.85   	 98.57   	 71.84   	-167.85		  4.03   	-233.98		
 61.34   	114.75   	 71.17   	-167.85		  3.09   	-116.99		
 67.75   	126.34   	 70.50   	-157.68		  2.62   	  -5.09		
 73.85   	130.62   	 69.87   	-127.16		  2.60(D)	  76.30		
 78.13   	125.12   	 69.36   	 -96.64		  2.91   	 137.33		
 79.65   	110.47   	 68.97   	 -91.56		  3.46   	 178.03		
 78.43   	 87.28   	 68.61   	 -96.64		  4.17   	 157.68		
 75.38   	 57.07   	 68.22   	 -96.64		  4.80   	  61.04		
 69.27   	 21.97   	 67.83   	 -91.56		  5.05   	 -45.78		
 57.98   	-14.04   	 67.47   	 -91.56		  4.86   	-116.99		
 38.45   	-46.39   	 67.10   	 -81.38		  4.39   	-122.07		
 11.29   	-71.11   	 66.77   	 -76.30		  3.91   	 -71.21		
-18.31   	-86.67   	 66.47   	 -61.04		  3.62   	  10.17		
-42.42   	-95.21   	 66.23   	 -55.95		  3.66   	  86.47		
-54.32   	-100.10   	 66.00   	 -50.86		  4.01   	 122.07		
-53.41   	-103.45   	 65.80   	 -61.04		  4.50   	 132.25		
-46.08   	-105.29   	 65.55   	 -66.12		  5.03   	 122.07		
-39.98   	-105.59   	 65.29   	 -66.12		  5.51   	 122.07		
-40.59   	-105.59   	 65.03   	 -61.04		  6.00   	 122.07		
-46.69   	-105.90   	 64.78   	 -61.04		  6.49   	  96.64		
-49.44   	-103.15   	 64.54   	 -50.86		  6.88   	  76.30		
-28.99   	-82.40   	 64.33   	 -61.04		  7.18   	  55.95		
 37.84   	-21.97   	 64.09   	 -66.12		  7.41   	  55.95		
148.01   	 96.44   	 63.82   	 -61.04		  7.63   	  71.21		
241.09   	268.25   	 63.58   	 -66.12		  7.91   	  71.21		
213.32   	456.54   	 63.32   	-111.90		  8.20   	 137.33		
-409.55   	656.43(R)	 62.87   	 -55.95		  8.75(E)	  50.86		
-820.92   	563.35   	 62.64   	 -66.12		  8.95   	  30.52		
-1051.64   	314.03   	 62.38   	 -66.12		  9.07   	   0.00		
-1003.11   	-46.69   	 62.12   	 -76.30		  9.07   	 -10.17		
-736.39   	-411.68   	 61.81   	 -86.47		  9.03   	   5.09		
-413.82   	-644.84   	 61.46   	 -81.38		  9.05   	  40.69		
-177.31   	-654.30   	 61.14   	 -71.21		  9.22   	 106.82		
-64.39   	-460.51   	 60.85   	 -45.78		  9.64   	 183.11		
-28.38   	-194.40   	 60.67   	 -30.52		 10.38   	 218.72		
-11.29   	 -9.16   	 60.55   	 -30.52		 11.25   	 223.80		
  8.54   	 25.94   	 60.43   	 -45.78		 12.15   	 198.37		
 24.41   	-44.86   	 60.24   	 -66.12		 12.94   	 193.29		
 29.30   	-123.29   	 59.98   	 -76.30		 13.71   	 498.47		
 28.38   	-143.13   	 59.67   	 -76.30		 15.71   	 966.43		
 30.21   	-106.81   	 59.37   	 -71.21		 19.57   	1485.24		
 36.62   	-60.12   	 59.08   	 -61.04		 25.51   	1795.52		
 43.64   	-37.84   	 58.84   	 -61.04		 32.70   	1724.31		
 49.13   	-42.11   	 58.60   	 -66.12		 39.59   	1668.36		
 54.02   	-53.41   	 58.33   	 -61.04		 46.27   	1566.63		
 59.81   	-56.46   	 58.09   	 -66.12		 52.53   	1200.40		
 64.70   	-48.52   	 57.82   	 -71.21		 57.33   	 762.97		
 67.44   	-34.79   	 57.54   	 -81.38		 60.39   	 371.31		
 69.89   	-21.97   	 57.21   	 -91.56		 61.87   	  -5.09		
 73.55   	-12.51   	 56.85   	 -86.47		 61.85   	-259.41		
 78.74   	 -7.32   	 56.50   	-137.33		 60.81   	-645.98		
 90.33   	  0.31   	 55.95   	 -35.61		 58.23   	 -91.56		
 96.44   	  8.24   	 55.81   	 -20.35		 57.86   	 157.68		
103.45   	 18.92   	 55.73   	 -20.35		 58.49   	 376.40		
112.61   	 31.43   	 55.65(D)	   0.00		 60.00   	 498.47		
123.90   	 44.56   	 55.65   	  81.38		 61.99   	 513.73		
136.72   	 57.37   	 55.97   	 279.75		 64.05   	 427.26		
149.84   	 70.19   	 57.09   	 640.89		 65.76   	 284.84		
162.66   	 83.01   	 59.65   	1124.11		 66.90   	 152.59		
175.48   	 97.05   	 64.15   	1510.68		 67.51   	  66.12		
188.29   	112.00   	 70.19   	1531.02		 67.77   	  25.43		
200.50   	127.56   	 76.32   	1113.93		 67.87   	  50.86		
210.27   	142.82   	 80.77   	 528.99		 68.08   	 116.99		
216.98   	157.47   	 82.89   	  91.56		 68.55   	 172.94		
220.03   	170.90   	 83.26   	 -10.17		 69.24   	 228.89		
221.25   	182.50   	 83.21   	 142.42		 70.15   	 264.50		
220.34   	191.96   	 83.78   	 376.40		 71.21   	 254.32		
216.98   	197.75   	 85.29   	 544.25		 72.23   	 233.98		
211.18   	199.58   	 87.47   	 579.86		 73.16   	 218.72		
202.64   	198.97   	 89.79   	 503.56		 74.04   	 223.80		
192.87   	196.84   	 91.80   	 345.88		 74.93   	 193.29		
184.33   	195.01   	 93.18   	 208.54		 75.71   	 172.94		
177.31   	193.48   	 94.02   	 167.85		 76.40   	 152.59		
171.81   	191.35   	 94.69   	 223.80		 77.01   	 127.16		
165.41   	187.07   	 95.58   	 305.19		 77.52   	  96.64		
156.86   	180.97   	 96.81   	 656.15		 77.90   	  96.64		
130.00   	163.88   	 99.43   	 269.58		 78.29(S)	 -25.43		
111.39   	151.37   	100.51   	 213.63		 78.19   	 -10.17		
 89.42   	134.58   	101.36   	 167.85		 78.15   	   0.00		
 64.70   	112.00   	102.03   	  81.38		 78.15   	 -25.43		
 39.67   	 84.84   	102.36(S)	 -35.61		 78.05   	 -45.78		
 17.09   	 54.93   	102.22   	-172.94		 77.86   	 -50.86		
  0.31   	 25.33   	101.53   	-274.67		 77.66   	 -45.78		
-10.68   	 -1.83   	100.43   	-315.36		 77.48   	 -35.61		
-17.70   	-24.72   	 99.17   	-274.67		 77.33   	 -35.61		
-23.19   	-42.72   	 98.07   	-203.46		 77.19   	 -30.52		
-28.99   	-57.07   	 97.25   	-167.85		 77.07   	 -20.35		
-34.79   	-68.66   	 96.58   	-137.33		 76.99   	 -40.69		
-39.37   	-78.43   	 96.03   	-137.33		 76.83   	 -61.04		
-41.50   	-86.67   	 95.48   	-178.03		 76.58   	 -91.56		
-41.81   	-93.38   	 94.77   	-218.72		 76.22   	-142.42		
-41.50   	-97.66   	 93.90   	-223.80		 75.65   	-193.29		
-41.50   	-99.49   	 93.00   	-203.46		 74.87   	-269.58		
-42.42   	-99.49   	 92.19   	-157.68		 73.79   	-361.14		
-44.25   	-98.57   	 91.56   	-132.25		 72.35   	-488.30		
-47.00   	-97.66   	 91.03   	-127.16		 70.40   	-645.98		
-49.13   	-96.44   	 90.52   	-147.51		 67.81   	-879.96		
-50.05   	-95.21   	 89.93   	-167.85		 64.29   	-1134.28		
-48.52   	-93.69   	 89.26   	-188.20		 59.76   	-1078.33		
-45.17   	-92.16   	 88.50   	-188.20		 55.44   	-1149.54		
-40.59   	-90.94   	 87.75   	-335.71		 50.84   	-3560.52		
-33.26   	-88.50   	 86.41   	-162.77		 36.60   	-1729.39		
-31.43   	-86.67   	 85.76   	-178.03		 29.68   	-1393.69		
-30.21   	-85.14   	 85.05   	-188.20		 24.11   	-1088.50		
-29.91   	-84.23   	 84.29   	-218.72		 19.76   	-737.54		
-29.60   	-83.31   	 83.42   	-244.15		 16.81   	-401.83		
-28.08   	-82.40   	 82.44   	-264.50		 15.20   	-223.80		
-25.94   	-81.18   	 81.38   	-289.93		 14.30   	-162.77		
-23.80   	-79.65   	 80.22   	-320.45		 13.65   	-172.94		
-21.97   	-77.82   	 78.94   	-335.71		 12.96   	-213.63		
-20.75   	-73.85   	 77.60   	-335.71		 12.11   	-300.10		
-18.01   	-66.83   	 76.26   	-289.93		 10.91   	-386.57		
-11.90   	-54.63   	 75.10   	-203.46		  9.36   	-437.43		
 -1.22   	-36.62   	 74.28   	-116.99		  7.61   	-447.61		
 12.82   	-14.34   	 73.81   	 -66.12		  5.82   	-386.57		
 27.16   	  9.77   	 73.55   	 -45.78		  4.27   	-295.01		
 39.67   	 33.57   	 73.37   	 -91.56		  3.09   	-188.20		
 48.22   	 55.85   	 73.00   	-142.42		  2.34   	 -71.21		
 53.71   	 75.99   	 72.43   	-167.85		  2.05(D)	  71.21		
 57.68   	 92.47   	 71.76   	-172.94		  2.34   	 183.11		
 61.65   	103.45   	 71.07   	-147.51		  3.07   	 244.15		
